url_detalle,cargo_especifico,empresa_nombre,ubicacion_provincia,salario_mensual_base,experiencia_requerida,menciones_tecnologia,tipo_contrato,jornada,educacion_minima,modalidad
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-creditos-lima-sur-disponibilidad-para-viajar-en-villa-maria-del-triunfo-81C401E258DE858161373E686DCF3405,Analista de Créditos/ Lima Sur/ Disponibilidad para viajar,Empresa del rubro retail,"Villa Maria Del Triunfo, Lima",,,3,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-administracion-de-personal-y-nomina-en-lurigancho-6007131A2821E94D61373E686DCF3405,Analista de Administración de Personal y Nómina,Importante empresa del sector,"Lurigancho, Lima",,3.0,4,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-inspector-de-mantenimiento-facility-managementservicios-generales-en-san-isidro-90B431480A2FB5CC61373E686DCF3405,Analista Inspector de Mantenimiento,Tgestiona,"San Isidro, Lima",,3.0,3,Contrato por Obra Determinada o Servicio Específico,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-seleccion-procesos-masivos-en-santiago-de-surco-A2F02DE6A6A2744061373E686DCF3405,Analista de selección Procesos masivos,"4,2Adecco Perú S.A.","Santiago De Surco, Lima",,1.0,4,Contrato por Necesidades del Mercado,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analistas-de-importaciones-retail-topitop-en-la-molina-A8201AB230A1B0DA61373E686DCF3405,Analistas de Importaciones Retail,"4,2Topitop","La Molina, Lima",,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-datos-con-manejo-de-power-bi-y-proyectos-en-power-apps-disponibilidad-inmediata-en-ate-CF01FBC93FF0341661373E686DCF3405,Analista de datos con  manejo de Power bi y Proyectos en Power Apps,"4,0Grupo Odisea","Ate, Lima",3400.0,1.0,7,Contrato a Plazo Indeterminado,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-marketing-la-victoria-en-lima-835B9B57A0DAB9EA61373E686DCF3405,Analista de marketing / La Victoria,"4,2MOVIL BUS S.A.C","Lima, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-auxiliar-via-humeda-concentrados-laboratorio-quimico-de-minerales-en-san-juan-de-miraflores-D42F0D0F13B5F1D561373E686DCF3405,Analista Auxiliar Vía Húmeda Concentrados,"4,4Certimin S.A.","San Juan De Miraflores, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-comercial-ate-en-ate-D3F6EA181447CBD761373E686DCF3405,Analista Comercial,"3,5Grupo BASA-FACUSA-EISAC.","Ate, Lima",,3.0,5,Contrato por Necesidades del Mercado,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-compras-e-importaciones-con-exp-mayor-a-2-anos-en-el-puesto-zona-sur-en-villa-el-salvador-E24EA08C9C0F17B561373E686DCF3405,Analista de compras e importaciones con exp  mayor a 2 años en el puesto,Importante empresa del sector retail,"Villa El Salvador, Lima",,2.0,4,Contrato por Necesidades del Mercado,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-finanzas-con-exp-en-funciones-mencionadas-sede-villa-el-salvador-en-villa-el-salvador-4DD4F64D4A6AB1E261373E686DCF3405,Analista de Finanzas con exp en funciones mencionadas,"4,2REPRESENTACIONES MARTIN S.A.C","Villa El Salvador, Lima",,2.0,4,Contrato por Necesidades del Mercado,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-mantenimiento-industrial-con-exp-en-el-puesto-mayor-a-2-anos-villa-el-salvador-en-villa-el-salvador-465FFC643E2AABC961373E686DCF3405,Analista de mantenimiento industrial con exp en el puesto mayor a 2 años,Importante empresa del sector retail,"Villa El Salvador, Lima",,2.0,5,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-admision-y-cumplimiento-metodologico-financiera-qapaq-en-magdalena-del-mar-DE7CD8F5A46996E061373E686DCF3405,Analista de Admisión y Cumplimiento Metodológico,"4,2Financiera QAPAQ","Magdalena Del Mar, Lima",,1.0,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-comercial-en-san-juan-de-lurigancho-C396B76E438E70AB61373E686DCF3405,Analista comercial,Matritech SAC,"San Juan De Lurigancho, Lima",,2.0,4,Contrato por Necesidades del Mercado,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ejecutivos-de-banca-analistas-de-creditos-ingreso-directo-sueldo-superior-al-mercado-beneficios-de-ley-descansos-fijos-en-lima-8C9F9E3BB9A606E261373E686DCF3405,Ejecutivos de Banca / Analistas de Creditos / Ingreso Directo,"4,2Adecco Perú S.A.","Lima, Lima",,1.0,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-control-de-gestion-chorrillos-en-chorrillos-13AEDEDCE12A8D1D61373E686DCF3405,Analista de control de gestión,"4,0La Calera S.A.C.","Chorrillos, Lima",,2.0,5,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-jr-de-distribucion-para-recojo-y-embarque-rubro-logistico-en-brena-8B884077F1C00DB861373E686DCF3405,Analista Jr. de Distribución para Recojo y Embarque,"4,1ANDES EXPRESS S.A.C.","Breña, Lima",,2.0,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-operaciones-trade-marketing-hibrido-surco-en-santiago-de-surco-A2400A33F17AAB1D61373E686DCF3405,"Analista de Operaciones / Trade Marketing / Híbrido, Surco","4,2Adecco Perú S.A.","Santiago De Surco, Lima",1900.0,1.0,5,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-contable-en-miraflores-C2C6AB26F3A5CD1661373E686DCF3405,Analista contable,"4,3BRIGHTCELL LOGISTICS PERU SAC","Miraflores, Lima",,2.0,4,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-ti-desarrollador-en-lima-321509C3864444E461373E686DCF3405,Analista TI desarrollador,ROAD FEEDER SERVICES S.A.C,"Lima, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-crm-en-lima-6AB93B6D812F5C9561373E686DCF3405,Analista CRM,"4,4Apuesta Total","Lima, Lima",,,6,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Híbrido
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-datos--data-analyst-en-san-isidro-3A9FBCE2DD2C94BD61373E686DCF3405,Analista de Datos  // Data Analyst,"4,1Bitel","San Isidro, Lima",,1.0,6,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-planeamiento-y-control-presupuestal-economista-ingeniero-industrial-contador-y-administrador-en-la-victoria-E4D516825CD0E38D61373E686DCF3405,Analista de Planeamiento y Control Presupuestal,GUARD MAN,"La Victoria, Lima",,1.0,4,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-data-sector-financiero-disponibilidad-inmediata-en-lima-465817266E6D6A5D61373E686DCF3405,Analista de Data / Sector Financiero / Disponibilidad Inmediata,"4,3Manpower","Lima, Lima",,,8,Contrato de Temporada,Completa,universitario,Remoto
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-contable-con-experiencia-en-puente-piedra-30A9E5828AE2580361373E686DCF3405,Analista contable,LOVA CONSULTING SOCIEDAD ANONIMA CERRADA,"Puente Piedra, Lima",2000.0,3.0,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Híbrido
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-costos-y-presupuestos-rubro-industrial-empresa-vainsa-e-italgrif-planta-lurin-contabilidad-y-planeamiento-financiero-en-lurin-75B45A074EB9FF0361373E686DCF3405,Analista de Costos y Presupuestos/ Rubro Industrial/ Empresa Vainsa e Italgrif/ Planta Lurín,VSI Industrial S.A.C.,"Lurin, Lima",,3.0,4,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Híbrido
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-datos-disponibilidad-inmediata-en-ate-539BC9206F012F9461373E686DCF3405,Analista de datos,"4,0Grupo Odisea","Ate, Lima",3000.0,1.0,7,Contrato a Plazo Indeterminado,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-credito-grupal-escuela-ventas-de-campo--san-juan-de-miraflores-chorrillos-vmt-en-villa-maria-del-triunfo-958FB350EA6AD06A61373E686DCF3405,Analista / Crédito grupal / Escuela / Ventas de campo /  San Juan de Miraflores / Chorrillos / VMT,"4,5Compartamos Banco","Villa Maria Del Triunfo, Lima",1365.0,,3,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-comercial-en-miraflores-1C921A93360CF61061373E686DCF3405,Analista Comercial,Importante empresa del sector,"Miraflores, Lima",,2.0,5,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-sistema-de-gestion-de-la-calidad-en-lima-E362F91DE02B4E0061373E686DCF3405,Analista de Sistema de Gestión de la Calidad,Importante empresa del sector,"Lima, Lima",,2.0,4,Contrato por Obra Determinada o Servicio Específico,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-compras-e-importaciones-rubro-industrial-independencia-en-lima-80DE23FE697982F561373E686DCF3405,Analista de compras e importaciones / Rubro industrial,"4,0Plásticos Nacionales S.A","Lima, Lima",,1.0,5,Contrato por Necesidades del Mercado,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-contabilidad-san-isidro-lunes-a-viernes-2-meses-ref-89288-en-lima-86D9572F098E011E61373E686DCF3405,Analista de contabilidad/ San Isidro/ Lunes a viernes/ 2 meses,"4,3Manpower","Lima, Lima",,3.0,4,Contrato de Suplencia,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-programadora-net-en-santiago-de-surco-5B2214862059A2BA61373E686DCF3405,Analista programador/a NET,"4,0Alese SAC","Santiago De Surco, Lima",,,4,Contrato por Necesidades del Mercado,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-mantenimiento-mecanico-rubro-industrial-lurin-en-lurin-34B6715C9A4EDEB461373E686DCF3405,Analista de Mantenimiento Mecánico / Rubro Industrial / Lurin,Well HR,"Lurin, Lima",,2.0,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-liquidador-documentario-analista-s1940-consumo-masivo-turno-tarde-ate-ate-en-ate-2EE9E18F035D7BB561373E686DCF3405,Liquidador documentario / Analista /S/1940 / Consumo masivo / Turno tarde/ Ate,"4,2Adecco Perú S.A.","Ate, Lima",1940.0,2.0,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Híbrido
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-proyectos-transporte-pesado-administrativo-en-lima-7A444E5D6027E9F361373E686DCF3405,Analista de proyectos / Transporte Pesado,JP Logistica SAC,"Lima, Lima",,2.0,7,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-urgente-buscamos-analista-gestion-de-tiempo-real-gtr-call-center-planilla-completa-sueldo-fijo-bonos-en-santiago-de-surco-0F793518A811D65B61373E686DCF3405,Urgente: Buscamos Analista Gestión de Tiempo Real (GTR) / Call Center,"4,2Necomplus","Santiago De Surco, Lima",1600.0,,6,Contrato por Obra Determinada o Servicio Específico,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-credito-experiencia-en-ventas-en-barranca-989C6151981B43F561373E686DCF3405,analista de crédito,CREDIFACIL PERU J & J S.A.C,"Barranca, Lima",1200.0,1.0,3,Contrato a Plazo Indeterminado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-programador-back-end-en-ate-F2C467509CDC5EF061373E686DCF3405,Analista Programador  Back End,"4,2Platanitos Boutique","Ate, Lima",,2.0,5,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-control-interno-cexperiencia-en-santiago-de-surco-7192FBB8C844DF7E61373E686DCF3405,Analista de control interno,"3,4524 consulting","Santiago De Surco, Lima",,2.0,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-mejora-continua-villa-el-salvador-villa-el-salvador-en-lurin-8755940EAFF6D4D561373E686DCF3405,Analista de Mejora Continua Villa el Salvador,"4,3Ceva Logistics Perú S.R.L.","Lurin, Lima",,1.0,4,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-gestion-comercial-postventa-automotriz-en-lima-F97C8C0E6442CB3C61373E686DCF3405,Analista de Gestión Comercial / Postventa Automotriz,KODO MOTORS DEL PERU SAC,"Lima, Lima",,,5,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-calidad-en-huachipa-en-huachipa-en-lurigancho-85D8B0D44D24FF8861373E686DCF3405,Analista de Calidad  En Huachipa,"4,0Packplast Envolturas SAC","Lurigancho, Lima",,1.0,3,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-datos-en-san-isidro-00B2DFF4F5BC657F61373E686DCF3405,Analista de Datos,TALENTO GRUPO DC INTERNACIONAL PERU SOCIEDAD ANONIMA CERRADA,"San Isidro, Lima",,,6,Contrato a Plazo Indeterminado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-marketing-en-lima-920AB0604A5D6AFA61373E686DCF3405,Analista de marketing,Inmobiliaria & constructora VIVALDI SAC,"Lima, Lima",,1.0,3,Contrato por Necesidades del Mercado,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-junior-wholesale-comercial-en-lima-226DE022FAB9B41661373E686DCF3405,Analista Junior Wholesale,"4,4Peru Forus S.A.","Lima, Lima",1800.0,,5,Contrato por Obra Determinada o Servicio Específico,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-full-stack-temporal-06-meses-en-miraflores-8F2A0CF04B54DA0261373E686DCF3405,Analista Full Stack (Temporal 06 meses),"4,0CL SELECTION","Miraflores, Lima",,3.0,4,Contrato por Obra Determinada o Servicio Específico,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-control-documentario-proyecto-en-villa-el-salvador-701DE951E1DC32DB61373E686DCF3405,Analista Control Documentario,OCA GLOBAL PERÚ,"Villa El Salvador, Lima",,5.0,4,Contrato por Obra Determinada o Servicio Específico,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-almacen-para-el-area-de-trade-marketing-tecnologia-miraflores-en-miraflores-D06BE1276F33340D61373E686DCF3405,Analista de almacén para el área de Trade Marketing (Tecnología),"4,3Overall Strategy","Miraflores, Lima",1800.0,2.0,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-credito-convenios-san-juan-de-lurigancho-en-san-juan-de-lurigancho-62D18A46F29B0F0061373E686DCF3405,Analista de Crédito / Convenios,"4,1COOPERATIVA A Y C SAN HILARION","San Juan De Lurigancho, Lima",,1.0,4,Contrato de Temporada,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-senior-de-seleccion-presencial-san-isidro-en-lima-B5F3E6397671832461373E686DCF3405,Analista Senior de Selección,"4,3Salesland Pacífico","Lima, Lima",2000.0,2.0,4,Contrato por Obra Determinada o Servicio Específico,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-qa-tester-analista-funcional-en-lima-7196B85F536B9B4761373E686DCF3405,QA Tester / Analista Funcional,"4,1Bitel","Lima, Lima",,1.0,4,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-inteligencia-de-negocios-en-power-bi-en-lima-87BB68AB4065C97061373E686DCF3405,Analista de inteligencia de negocios en Power BI,M&M Repuestos y Servicios S.A.,"Lima, Lima",,3.0,6,Contrato por Obra Determinada o Servicio Específico,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-creditos-santa-anita-asesor-de-negocios-santa-anita-en-santa-anita-4D4C3DCE61BCBCCC61373E686DCF3405,Analista de creditos / Santa Anita,Caja Metropolitana de Lima,"Santa Anita, Lima",,2.0,3,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
