id_oferta,cargo,empresa,ciudad,salario_publicado,salario_mensual_base,segmento_salarial,experiencia_requerida,nivel_experiencia,educacion_minima,educacion_minima_valor,modalidad,es_remoto,es_presencial,tipo_contrato,jornada,tiempo_parcial,menciones_tecnologia
E15CADC8F19DF33861373E686DCF3405,Asesor/Consultor de Comercial / Ventas,ELITE CALL CENTER E.I.R.L.,Los Olivos,1,1450.0,Medio,0,Junior,educación secundaria,2,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
6C7679B06905EC4E61373E686DCF3405,Asesor/Consultor (General),Buscando Chamba,Lurin,1,1700.0,Alto,1,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
03FDF730600C1FEA61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,PANDORA,Lima,0,,,2,Mid-Level,educación secundaria,2,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,3
D650E7850CD6C9E561373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Consultoria Greener,Santiago De Surco,1,1800.0,Alto,0,Junior,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
C2F3E1B009B6CF2B61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,SKY ANDAMIOS & ELEVADORES,Villa El Salvador,1,1500.0,Medio,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
1850644D1C25D2F561373E686DCF3405,Asesor/Consultor de Comercial / Ventas,AMG ENGINEERS SAC,El Agustino,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Parcial,1,3
9AAD5B9B79DE864D61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Importante empresa del sector,Comas,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
CB6DCDFAF927F99A61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,ELECTRONIC PAYMENTS S.A.C.,San Isidro,0,,,1,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
F6603EBD4843FD6E61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,JOMA SALES S.A.C,San Juan De Miraflores,1,650.0,Bajo,1,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Parcial,1,4
B00B5F61F74BD2C761373E686DCF3405,Asesor/Consultor de Comercial / Ventas,BUSINESS FORCE CAMP E.I.R.L.,Lima,0,,,1,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
D2DEBDAF63B8F57561373E686DCF3405,Asesor/Consultor (General),VM Mayorista de Viajes S.A.C,Lima,1,1200.0,Medio,1,Junior,técnico,3,Híbrido,1,1,Contrato de Suplencia,Completa,0,4
2F2F53D273A9753B61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,ESTUDIO GALICIA & CIA ABOGADOS CONSULTORES S.A.C,San Isidro,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
336F16360CAA7DB461373E686DCF3405,Asesor/Consultor (General),Telsur Peru,Puente Piedra,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
D5FBD8A000E1870F61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Grupo Tawa,Ate,1,1800.0,Alto,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
7F41CBE774EBA50C61373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Concentrix,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
2987D972BB1B9ADC61373E686DCF3405,Asesor/Consultor de TI / Sistemas,OZ SOLUTIONS,San Isidro,1,3000.0,Alto,2,Mid-Level,universitario,4,Híbrido,1,1,Contrato por Necesidades del Mercado,Completa,0,4
CED7A0054D36B20461373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Atento Perú,Ate,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Parcial,1,4
87700B1C5EFBF1A361373E686DCF3405,Asesor/Consultor de Comercial / Ventas,GEOSATELITAL,Independencia,1,1500.0,Medio,1,Junior,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
BB309E334CBECF7C61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Konecta,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
5BA2096E2A1B0DC761373E686DCF3405,Asesor/Consultor (General),INTEGRAMEDICA PERU,San Isidro,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
E34C5AA8FC80690C61373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Universidad Privada Norbert Wiener,Jesus Maria,0,,,0,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
49068062D435C9AF61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Atlantic City,Miraflores,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
ACD25A5A8357102A61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Importante empresa del sector,Miraflores,0,,,1,Junior,educación secundaria,2,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,3
84041BD819247B3A61373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,CAC CLARO -PLAZA NORTE,Independencia,1,1300.0,Medio,0,Junior,educación secundaria,2,Presencial,0,1,Contrato Intermitente,Completa,0,3
384476532238637661373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,EDPYME INVERSIONES LA CRUZ,San Isidro,0,,,0,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
6654F763406FCD3B61373E686DCF3405,Asesor/Consultor (General),Atento Perú,Santa Anita,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
86B62B49E1FE762B61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Atento Perú,Santa Anita,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
0F07D1F86DDB4D7361373E686DCF3405,Asesor/Consultor (General),Manpower,Lima,1,1300.0,Medio,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
21526160E36C15D261373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Covisian Perú,Ate,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
417217F17077423C61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Covisian Perú,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
E786EDD4196F1E4561373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Concentrix,San Isidro,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
E786EDD4196F1E4561373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Concentrix,San Isidro,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
3BD35077E20B423C61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,SALES 365 S.A.C.,San Isidro,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Parcial,1,4
29393DFCD858D18E61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Covisian Perú,Ate,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
E8E43029699D9E7961373E686DCF3405,Otros / No Especificado,Covisian Perú,Breña,1,1180.0,Medio,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
75FBB1B85AAD3BC361373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Covisian Perú,Ate,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
2FB60B91AF07368661373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Covisian Perú,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
21E967F26332202761373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Covisian Perú,Los Olivos,1,1100.0,Bajo,0,Junior,educación secundaria,2,Remoto,1,0,Contrato por Inicio o Incremento de Actividad,Completa,0,4
C14A02A901C91D4161373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Grupo Expro,Miraflores,1,4500.0,Alto,2,Mid-Level,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
63C3EC44E4420DEF61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Manpower,Lima,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
041731486A1058F761373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Importante empresa del sector,San Miguel,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,3
B4BB939FC84F266761373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Salesland Pacífico,San Miguel,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,3
3C64E298CAFC75E261373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Manpower,San Borja,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
2C819896C749C8A861373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Covisian Perú,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
A226BC7F18EA9BF661373E686DCF3405,Asesor/Consultor de RRHH,Manpower,San Isidro,0,,,3,Mid-Level,universitario,4,Híbrido,1,1,Contrato por Necesidades del Mercado,Completa,0,4
5A9E00A842AE060861373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Grupo Expro,Lima,0,,,0,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
F8ED84203ED462DA61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Covisian Perú,Lima,0,,,0,Junior,educación secundaria,2,Remoto,1,0,Contrato por Inicio o Incremento de Actividad,Completa,0,4
7045BD644DB2DDDB61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Manpower,Lima,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
D1E9C7A768E581C061373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,TRUST CONSULTING,Santiago De Surco,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
09514DD66EED1B9961373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Covisian Perú,Lima,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
8C8309E2603C88D061373E686DCF3405,Otros / No Especificado,PREMIUM SC,Surco,1,2500.0,Alto,3,Mid-Level,universitario,4,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
2EE1B7692B1ADA6361373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Coopac Kori,Chorrillos,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
9B7CD5AE9858419A61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Coopac Kori,San Juan De Miraflores,0,,,1,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
9E65DBB626C8EB5761373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Concentrix,Independencia,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Parcial,1,3
06B971507A959FF061373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Konecta,Lima,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
36CDF66A6057CA4F61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,NESPRESSO,Miraflores,1,1300.0,Medio,1,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
B67E308E8D70234961373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Laureate,Los Olivos,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
7999E52A0E180C0A61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Covisian Perú,Ate,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
28EE318DFC50F3FD61373E686DCF3405,Asistente/Soporte de Contabilidad / Nóminas,Servicentro El Asesor  S.A.C.,Carabayllo,0,,,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
86834545D546D84B61373E686DCF3405,Asesor/Consultor (General),Manpower,Lima,1,1025.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
FA986F03F405B1F861373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Covisian Perú,Lima,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
05F09B6764ED11C061373E686DCF3405,Asesor/Consultor (General),9780Bitcoin.com,Lima,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
4F4000C03016004A61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Digital Max,Los Olivos,1,1530.0,Alto,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
0A98764A1019B05861373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Bigmond Group,Lima,0,,,0,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
AD1042CA6B2669BC61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,SALES 365 S.A.C.,San Isidro,1,700.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Parcial,1,4
46FC09B9A9639F6661373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Covisian Perú,Lima,1,1025.0,Bajo,0,Junior,educación secundaria,2,Híbrido,1,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
CEDBF150C70F5C1C61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Concentrix,Independencia,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
3BBD8C1C0BB2611661373E686DCF3405,Asesor/Consultor de Comercial / Ventas,RCS CAPITAL HUMANO,San Juan De Miraflores,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
9FFEB29391AC480061373E686DCF3405,Asesor/Consultor de Comercial / Ventas,RIPLEY,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,4
83B40A806233C87461373E686DCF3405,Asesor/Consultor (General),Konecta,Comas,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
E2FC4F6F435A7E4061373E686DCF3405,Asesor/Consultor de Comercial / Ventas,A365,Lince,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
6D61FB94605A029161373E686DCF3405,Asesor/Consultor de Comercial / Ventas,CONNEXA DISTRIBUCIONES S.A.C.,Huacho,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
E9A4314395467A3A61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,A365,Magdalena Del Mar,0,,,0,Junior,educación secundaria,2,Remoto,1,0,Contrato por Necesidades del Mercado,Completa,0,4
549A7685C2EBF5BD61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Manpower,Lima,1,2400.0,Alto,0,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
C434CF98B7FE897961373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Importante empresa del sector,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
58B5021B9823C49A61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Abai Business Solutions,Chorrillos,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
7F426BE4AD23DAE761373E686DCF3405,Asesor/Consultor de Comercial / Ventas,RCS CAPITAL HUMANO,Chorrillos,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
C30E4FE431C6716661373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Covisian Perú,Lima,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
36164CB5EDD83C0561373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Covisian Perú,Ate,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
3E1B490B41AE25E261373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Grupo Marathon,San Miguel,1,1000.0,Bajo,1,Junior,educación secundaria,2,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
BF23873B199C382061373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Grupo Expro,La Victoria,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
A6BBFA045F9FD54561373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Adecco Perú S.A.,Santiago De Surco,0,,,0,Junior,técnico,3,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
143CED61EA184D0261373E686DCF3405,Asesor/Consultor de Comercial / Ventas,NetCall,Santa Anita,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
0248D60A74D080B461373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,NetCall,Santa Anita,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
8049FC30478BCF7961373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Grupo Posben,Ate,0,,,0,Junior,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
94F9D55A0CBA093761373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Atento Perú,Ate,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
8907C2D2E70EB5FB61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,RCS CAPITAL HUMANO,Ate,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
AF4AC2D70C36D7B761373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Grupo Tawa,Santa Anita,1,1800.0,Alto,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
29DFD3B8332AC1C661373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Covisian Perú,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
A4D5B44BC861187F61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Sef Peru Holding SAC,Lince,0,,,1,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
D0297E545FD62DD761373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Compartamos Banco,San Juan De Lurigancho,0,,,5,Senior,técnico,3,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
73CEE8B33583AF6B61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Compartamos Banco,San Juan De Lurigancho,0,,,0,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
C65AEB7C0133438761373E686DCF3405,Otros de Comercial / Ventas,Negociaciones Caryder s.a.c,Lima,0,,,0,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
8188E1499150988761373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Importante empresa del sector,Lima,0,,,3,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
21A7D4A06D98688961373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Sef Peru Holding SAC,San Martin De Porres,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
0DCA1136006C41EF61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Covisian Perú,Lima,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
1D97D3BE60913BA861373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Grupo EFE,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
B8A71BCD318976FD61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,TUGO PERU S.A.C.,San Isidro,1,1280.0,Medio,1,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
3771378EEC0147F861373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Atento Perú,Ate,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
421F1ACAF7F1F47361373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Sef Peru Holding SAC,Jesus Maria,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
03DEC861290BD27C61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,SHIMOTEL E.I.R.L.,San Isidro,0,,,3,Mid-Level,técnico,3,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,3
1DBBEBFECD63FF5D61373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Importante empresa del sector,La Victoria,0,,,0,Junior,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
504292CAA73B3C2D61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Grupo EFE,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
B0C42BBC68A9982D61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,FINVIVIR PERU S.A.C.,San Vicente De Cañete,1,1400.0,Medio,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
47E3B92F0E0237D761373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Importante empresa del sector,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
F85A5C85A5F6E0CD61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Calzados Mikaela,San Miguel,1,1130.0,Bajo,1,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
0E47C51C569A3A2761373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Corporacion Privada De Seguridad Los Halcones,San Juan De Lurigancho,0,,,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
952111B4CE0A9C6261373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Grupo Tawa,Miraflores,1,1800.0,Alto,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
9DE246551EC892A661373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Sef Peru Holding SAC,Jesus Maria,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
2DAB122A98E265F561373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Ecco Center,San Miguel,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
6B290E040F4D013261373E686DCF3405,Asesor/Consultor de Comercial / Ventas,VITRA PERU S.A.C,Santiago De Surco,1,1500.0,Medio,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
891BC80B5892794B61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Ancro S.R.L.,Santa Anita,0,,,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,4
8CD2B0905242E7C961373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Grupo Tawa,La Molina,1,1800.0,Alto,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
7B306934285360C461373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Atento Perú,Ate,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
356E96DB0A787BF661373E686DCF3405,Asesor/Consultor (General),ROMA IMPORT,San Luis,1,1400.0,Medio,1,Junior,educación secundaria,2,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,3
78D4A54214CEDE8E61373E686DCF3405,Asesor/Consultor (General),Adecco Perú S.A.,Chorrillos,1,1500.0,Medio,1,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
3F0518CA336B298561373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Atento Perú,Ate,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
F740474BC4BA860161373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Atento Perú,Santa Anita,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
6D14CB05EE3D434761373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Atento Perú,Ate,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
ED3E1879480BCAE561373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Trade Tools CIA S.A.C.,Lima,0,,,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
AD7E85A9BD612ECF61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Covisian Perú,Lima,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
05D5253F69B26E5761373E686DCF3405,Asesor/Consultor de Comercial / Ventas,GRUPO SMART FIT,La Molina,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,3
